country_id,year_id,indicator_id,sex_id,Value
75,2014-01-01,1,1,8.2
75,2015-01-01,1,1,7.48
75,2016-01-01,1,1,6.71
75,2017-01-01,1,1,6.05
75,2018-01-01,1,1,5.7
75,2019-01-01,1,1,5.54
75,2020-01-01,1,1,5.51
75,2021-01-01,1,1,5.4
76,2011-01-01,1,1,36.94
76,2012-01-01,1,1,34.53
76,2013-01-01,1,1,33.96
76,2014-01-01,1,1,34.64
76,2015-01-01,1,1,22.43
76,2016-01-01,1,1,20.02
76,2017-01-01,1,1,20.42
76,2018-01-01,1,1,19.27
76,2019-01-01,1,1,17.7
76,2020-01-01,1,1,17.28
76,2021-01-01,1,1,17.23
77,2011-01-01,1,1,45.54
77,2012-01-01,1,1,44.76
77,2013-01-01,1,1,43.22
77,2014-01-01,1,1,40.8
77,2015-01-01,1,1,38.93
77,2016-01-01,1,1,36.62
77,2017-01-01,1,1,36.01
77,2018-01-01,1,1,35.29
77,2019-01-01,1,1,34.87
77,2020-01-01,1,1,34.48
77,2021-01-01,1,1,33.93
78,2011-01-01,1,1,36.44
78,2012-01-01,1,1,39.28
78,2013-01-01,1,1,40.23
78,2014-01-01,1,1,39.59
78,2015-01-01,1,1,37.97
78,2016-01-01,1,1,37.0
78,2017-01-01,1,1,39.66
78,2018-01-01,1,1,37.88
78,2019-01-01,1,1,33.33
78,2020-01-01,1,1,30.78
78,2021-01-01,1,1,30.16
79,2011-01-01,1,1,87.61
79,2012-01-01,1,1,85.9
79,2013-01-01,1,1,83.89
79,2014-01-01,1,1,81.14
79,2015-01-01,1,1,75.92
79,2016-01-01,1,1,71.68
79,2017-01-01,1,1,68.12
79,2018-01-01,1,1,66.42
79,2019-01-01,1,1,65.12
79,2020-01-01,1,1,63.66
79,2021-01-01,1,1,62.19
80,2011-01-01,1,1,12.4
80,2012-01-01,1,1,11.33
80,2013-01-01,1,1,9.65
80,2014-01-01,1,1,8.51
80,2015-01-01,1,1,7.92
80,2016-01-01,1,1,7.22
80,2017-01-01,1,1,6.6
80,2018-01-01,1,1,6.37
80,2019-01-01,1,1,5.8
80,2020-01-01,1,1,5.87
80,2021-01-01,1,1,5.94
81,2011-01-01,1,1,12.45
81,2012-01-01,1,1,11.52
81,2013-01-01,1,1,10.26
81,2014-01-01,1,1,9.92
81,2015-01-01,1,1,9.94
81,2016-01-01,1,1,9.51
81,2017-01-01,1,1,8.72
81,2018-01-01,1,1,8.09
81,2019-01-01,1,1,8.12
81,2020-01-01,1,1,7.58
81,2021-01-01,1,1,7.61
82,2011-01-01,1,1,6.65
82,2012-01-01,1,1,6.5
82,2013-01-01,1,1,5.95
82,2014-01-01,1,1,5.68
82,2015-01-01,1,1,5.21
82,2016-01-01,1,1,4.88
82,2017-01-01,1,1,4.44
82,2018-01-01,1,1,4.13
82,2019-01-01,1,1,3.88
82,2020-01-01,1,1,3.88
82,2021-01-01,1,1,3.99
83,2011-01-01,1,1,117.26
83,2012-01-01,1,1,113.99
83,2013-01-01,1,1,112.98
83,2014-01-01,1,1,112.71
83,2015-01-01,1,1,112.92
83,2016-01-01,1,1,112.08
83,2017-01-01,1,1,111.54
83,2018-01-01,1,1,109.25
83,2019-01-01,1,1,107.17
83,2020-01-01,1,1,105.89
83,2021-01-01,1,1,104.97
84,2011-01-01,1,1,52.6
84,2012-01-01,1,1,52.8
84,2013-01-01,1,1,50.95
84,2014-01-01,1,1,46.68
84,2015-01-01,1,1,45.72
84,2016-01-01,1,1,41.87
84,2017-01-01,1,1,38.55
84,2018-01-01,1,1,35.23
84,2019-01-01,1,1,33.95
84,2020-01-01,1,1,33.31
84,2021-01-01,1,1,32.76
85,2011-01-01,1,1,4.41
85,2012-01-01,1,1,4.34
85,2013-01-01,1,1,4.37
85,2014-01-01,1,1,4.34
85,2015-01-01,1,1,4.03
85,2016-01-01,1,1,3.74
85,2017-01-01,1,1,3.29
85,2018-01-01,1,1,2.99
85,2019-01-01,1,1,2.81
85,2020-01-01,1,1,2.89
85,2021-01-01,1,1,2.9
86,2011-01-01,1,1,32.47
86,2012-01-01,1,1,32.79
86,2013-01-01,1,1,33.09
86,2014-01-01,1,1,31.85
86,2015-01-01,1,1,30.4
86,2016-01-01,1,1,28.9
86,2017-01-01,1,1,27.94
86,2018-01-01,1,1,27.31
86,2019-01-01,1,1,26.58
86,2020-01-01,1,1,25.81
86,2021-01-01,1,1,25.37
87,2011-01-01,1,1,30.57
87,2012-01-01,1,1,32.81
87,2013-01-01,1,1,35.09
87,2014-01-01,1,1,35.74
87,2015-01-01,1,1,31.95
87,2016-01-01,1,1,28.34
87,2017-01-01,1,1,24.79
87,2018-01-01,1,1,23.58
87,2019-01-01,1,1,22.06
87,2020-01-01,1,1,22.88
87,2021-01-01,1,1,21.88
88,2011-01-01,1,1,97.34
88,2012-01-01,1,1,93.7
88,2013-01-01,1,1,90.86
88,2014-01-01,1,1,86.96
88,2015-01-01,1,1,81.43
88,2016-01-01,1,1,76.81
88,2017-01-01,1,1,72.35
88,2018-01-01,1,1,71.3
88,2019-01-01,1,1,69.58
88,2020-01-01,1,1,64.94
88,2021-01-01,1,1,64.18
89,2011-01-01,1,1,45.19
89,2012-01-01,1,1,44.46
89,2013-01-01,1,1,43.99
89,2014-01-01,1,1,43.37
89,2015-01-01,1,1,43.36
89,2016-01-01,1,1,43.56
89,2017-01-01,1,1,43.56
89,2018-01-01,1,1,43.8
89,2019-01-01,1,1,43.12
89,2020-01-01,1,1,41.86
89,2021-01-01,1,1,40.48
90,2011-01-01,1,1,10.24
90,2012-01-01,1,1,8.97
90,2013-01-01,1,1,8.32
90,2014-01-01,1,1,7.91
90,2015-01-01,1,1,7.15
90,2016-01-01,1,1,6.65
90,2017-01-01,1,1,6.25
90,2018-01-01,1,1,5.85
90,2019-01-01,1,1,6.0
90,2020-01-01,1,1,5.93
90,2021-01-01,1,1,5.64
91,2011-01-01,1,1,43.57
91,2012-01-01,1,1,45.37
91,2013-01-01,1,1,46.48
91,2014-01-01,1,1,47.09
91,2015-01-01,1,1,44.12
91,2016-01-01,1,1,41.78
91,2017-01-01,1,1,39.14
91,2018-01-01,1,1,38.73
91,2019-01-01,1,1,38.36
91,2020-01-01,1,1,36.05
91,2021-01-01,1,1,34.7
92,2011-01-01,1,1,87.87
92,2012-01-01,1,1,85.73
92,2013-01-01,1,1,84.44
92,2014-01-01,1,1,81.07
92,2015-01-01,1,1,80.23
92,2016-01-01,1,1,79.14
92,2017-01-01,1,1,78.08
92,2018-01-01,1,1,77.02
92,2019-01-01,1,1,76.16
92,2020-01-01,1,1,74.57
92,2021-01-01,1,1,73.18
93,2011-01-01,1,1,18.93
93,2012-01-01,1,1,19.58
93,2013-01-01,1,1,19.03
93,2014-01-01,1,1,18.53
93,2015-01-01,1,1,17.33
93,2016-01-01,1,1,15.21
93,2017-01-01,1,1,14.15
93,2018-01-01,1,1,12.5
93,2019-01-01,1,1,12.36
93,2020-01-01,1,1,11.2
93,2021-01-01,1,1,11.22
94,2011-01-01,1,1,21.75
94,2012-01-01,1,1,21.92
94,2013-01-01,1,1,21.94
94,2014-01-01,1,1,22.06
94,2015-01-01,1,1,21.99
94,2016-01-01,1,1,21.93
94,2017-01-01,1,1,21.76
94,2018-01-01,1,1,21.3
94,2019-01-01,1,1,20.9
94,2020-01-01,1,1,20.49
94,2021-01-01,1,1,20.31
95,2011-01-01,1,1,84.64
95,2012-01-01,1,1,88.28
95,2013-01-01,1,1,90.94
95,2014-01-01,1,1,90.34
95,2015-01-01,1,1,90.8
95,2016-01-01,1,1,93.33
95,2017-01-01,1,1,93.83
95,2018-01-01,1,1,92.03
95,2019-01-01,1,1,91.19
95,2020-01-01,1,1,89.73
95,2021-01-01,1,1,89.57
96,2011-01-01,1,1,144.7
96,2012-01-01,1,1,142.46
96,2013-01-01,1,1,142.46
96,2014-01-01,1,1,141.71
96,2015-01-01,1,1,140.43
96,2016-01-01,1,1,137.12
96,2017-01-01,1,1,133.98
96,2018-01-01,1,1,131.51
96,2019-01-01,1,1,128.6
96,2020-01-01,1,1,126.41
96,2021-01-01,1,1,123.38
97,2011-01-01,1,1,6.57
97,2012-01-01,1,1,7.0
97,2013-01-01,1,1,7.57
97,2014-01-01,1,1,7.66
97,2015-01-01,1,1,7.62
97,2016-01-01,1,1,7.51
97,2017-01-01,1,1,7.35
97,2018-01-01,1,1,7.15
97,2019-01-01,1,1,7.05
97,2020-01-01,1,1,7.01
97,2021-01-01,1,1,6.93
98,2011-01-01,1,1,4.31
98,2012-01-01,1,1,3.6
98,2013-01-01,1,1,3.2
98,2014-01-01,1,1,3.5
98,2015-01-01,1,1,3.09
98,2016-01-01,1,1,3.59
98,2017-01-01,1,1,3.14
98,2018-01-01,1,1,3.46
98,2019-01-01,1,1,3.15
98,2020-01-01,1,1,3.05
98,2021-01-01,1,1,3.02
99,2011-01-01,1,1,14.96
99,2012-01-01,1,1,15.21
99,2013-01-01,1,1,14.61
99,2014-01-01,1,1,14.04
99,2015-01-01,1,1,14.24
99,2016-01-01,1,1,13.49
99,2017-01-01,1,1,12.46
99,2018-01-01,1,1,11.6
99,2019-01-01,1,1,10.59
99,2020-01-01,1,1,10.37
99,2021-01-01,1,1,10.38
100,2011-01-01,1,1,6.75
100,2012-01-01,1,1,6.44
100,2013-01-01,1,1,5.81
100,2014-01-01,1,1,5.62
100,2015-01-01,1,1,5.39
100,2016-01-01,1,1,4.92
100,2017-01-01,1,1,4.6
100,2018-01-01,1,1,4.47
100,2019-01-01,1,1,4.31
100,2020-01-01,1,1,4.3
100,2021-01-01,1,1,4.3
101,2011-01-01,1,1,136.74
101,2012-01-01,1,1,135.66
101,2013-01-01,1,1,134.51
101,2014-01-01,1,1,131.93
101,2015-01-01,1,1,130.24
101,2016-01-01,1,1,129.43
101,2017-01-01,1,1,127.72
101,2018-01-01,1,1,125.28
101,2019-01-01,1,1,123.26
101,2020-01-01,1,1,121.32
101,2021-01-01,1,1,119.43
102,2011-01-01,1,1,140.06
102,2012-01-01,1,1,138.59
102,2013-01-01,1,1,136.0
102,2014-01-01,1,1,133.68
102,2015-01-01,1,1,131.93
102,2016-01-01,1,1,127.51
102,2017-01-01,1,1,125.79
102,2018-01-01,1,1,123.64
102,2019-01-01,1,1,121.41
102,2020-01-01,1,1,119.48
102,2021-01-01,1,1,117.86
103,2011-01-01,1,1,14.13
103,2012-01-01,1,1,13.3
103,2013-01-01,1,1,13.82
103,2014-01-01,1,1,13.43
103,2015-01-01,1,1,12.27
103,2016-01-01,1,1,10.94
103,2017-01-01,1,1,10.05
103,2018-01-01,1,1,9.54
103,2019-01-01,1,1,9.35
103,2020-01-01,1,1,9.32
103,2021-01-01,1,1,9.27
104,2011-01-01,1,1,17.2
104,2012-01-01,1,1,15.8
104,2013-01-01,1,1,14.58
104,2014-01-01,1,1,13.64
104,2015-01-01,1,1,12.3
104,2016-01-01,1,1,11.23
104,2017-01-01,1,1,10.09
104,2018-01-01,1,1,8.98
104,2019-01-01,1,1,8.02
104,2020-01-01,1,1,7.62
104,2021-01-01,1,1,7.29
105,2011-01-01,1,1,172.16
105,2012-01-01,1,1,169.88
105,2013-01-01,1,1,167.14
105,2014-01-01,1,1,164.29
105,2015-01-01,1,1,163.29
105,2016-01-01,1,1,160.78
105,2017-01-01,1,1,159.1
105,2018-01-01,1,1,156.63
105,2019-01-01,1,1,153.83
105,2020-01-01,1,1,152.16
105,2021-01-01,1,1,150.06
106,2011-01-01,1,1,17.62
106,2012-01-01,1,1,16.1
106,2013-01-01,1,1,13.64
106,2014-01-01,1,1,13.03
106,2015-01-01,1,1,12.38
106,2016-01-01,1,1,13.12
106,2017-01-01,1,1,12.28
106,2018-01-01,1,1,12.22
106,2019-01-01,1,1,11.38
106,2020-01-01,1,1,11.43
106,2021-01-01,1,1,11.48
107,2011-01-01,1,1,76.26
107,2012-01-01,1,1,72.67
107,2013-01-01,1,1,70.0
107,2014-01-01,1,1,67.67
107,2015-01-01,1,1,66.08
107,2016-01-01,1,1,65.33
107,2017-01-01,1,1,65.36
107,2018-01-01,1,1,65.47
107,2019-01-01,1,1,63.64
107,2020-01-01,1,1,60.32
107,2021-01-01,1,1,58.04
108,2011-01-01,1,1,90.73
108,2012-01-01,1,1,89.3
108,2013-01-01,1,1,85.91
108,2014-01-01,1,1,83.83
108,2015-01-01,1,1,83.1
108,2016-01-01,1,1,82.42
108,2017-01-01,1,1,81.04
108,2018-01-01,1,1,80.51
108,2019-01-01,1,1,79.49
108,2020-01-01,1,1,78.86
108,2021-01-01,1,1,78.01
109,2011-01-01,1,1,31.66
109,2012-01-01,1,1,30.66
109,2013-01-01,1,1,27.13
109,2014-01-01,1,1,26.07
109,2015-01-01,1,1,24.49
109,2016-01-01,1,1,24.86
109,2017-01-01,1,1,25.13
109,2018-01-01,1,1,24.34
109,2019-01-01,1,1,24.31
109,2020-01-01,1,1,24.55
109,2021-01-01,1,1,24.56
110,2011-01-01,1,1,76.46
110,2012-01-01,1,1,76.74
110,2013-01-01,1,1,76.36
110,2014-01-01,1,1,72.89
110,2015-01-01,1,1,67.58
110,2016-01-01,1,1,64.84
110,2017-01-01,1,1,63.59
110,2018-01-01,1,1,61.29
110,2019-01-01,1,1,58.39
110,2020-01-01,1,1,57.86
110,2021-01-01,1,1,54.37
111,2011-01-01,1,1,40.54
111,2012-01-01,1,1,39.67
111,2013-01-01,1,1,39.18
111,2014-01-01,1,1,38.52
111,2015-01-01,1,1,37.95
111,2016-01-01,1,1,38.52
111,2017-01-01,1,1,38.38
111,2018-01-01,1,1,37.58
111,2019-01-01,1,1,37.01
111,2020-01-01,1,1,36.12
111,2021-01-01,1,1,35.84
112,2011-01-01,1,1,30.75
112,2012-01-01,1,1,30.24
112,2013-01-01,1,1,30.69
112,2014-01-01,1,1,34.85
112,2015-01-01,1,1,36.0
112,2016-01-01,1,1,35.86
112,2017-01-01,1,1,33.11
112,2018-01-01,1,1,31.78
112,2019-01-01,1,1,28.98
112,2020-01-01,1,1,27.35
112,2021-01-01,1,1,27.8
113,2011-01-01,1,1,8.18
113,2012-01-01,1,1,7.92
113,2013-01-01,1,1,7.67
113,2014-01-01,1,1,7.76
113,2015-01-01,1,1,7.58
113,2016-01-01,1,1,7.54
113,2017-01-01,1,1,7.17
113,2018-01-01,1,1,7.24
113,2019-01-01,1,1,7.15
113,2020-01-01,1,1,7.18
113,2021-01-01,1,1,7.16
114,2011-01-01,1,1,23.68
114,2012-01-01,1,1,30.73
114,2013-01-01,1,1,29.18
114,2014-01-01,1,1,28.72
114,2015-01-01,1,1,31.31
114,2016-01-01,1,1,33.64
114,2017-01-01,1,1,33.0
114,2018-01-01,1,1,32.64
114,2019-01-01,1,1,31.08
114,2020-01-01,1,1,27.77
114,2021-01-01,1,1,26.71
115,2011-01-01,1,1,14.36
115,2012-01-01,1,1,13.72
115,2013-01-01,1,1,12.51
115,2014-01-01,1,1,11.84
115,2015-01-01,1,1,11.29
115,2016-01-01,1,1,10.88
115,2017-01-01,1,1,10.39
115,2018-01-01,1,1,10.32
115,2019-01-01,1,1,10.89
115,2020-01-01,1,1,10.38
115,2021-01-01,1,1,10.36
116,2011-01-01,1,1,30.52
116,2012-01-01,1,1,30.39
116,2013-01-01,1,1,29.9
116,2014-01-01,1,1,29.27
116,2015-01-01,1,1,29.14
116,2016-01-01,1,1,28.09
116,2017-01-01,1,1,27.86
116,2018-01-01,1,1,27.55
116,2019-01-01,1,1,27.05
116,2020-01-01,1,1,26.45
116,2021-01-01,1,1,25.94
117,2011-01-01,1,1,168.16
117,2012-01-01,1,1,171.78
117,2013-01-01,1,1,176.67
117,2014-01-01,1,1,176.08
117,2015-01-01,1,1,174.08
117,2016-01-01,1,1,173.02
117,2017-01-01,1,1,172.72
117,2018-01-01,1,1,171.0
117,2019-01-01,1,1,168.86
117,2020-01-01,1,1,168.07
117,2021-01-01,1,1,165.78
118,2011-01-01,1,1,34.56
118,2012-01-01,1,1,34.17
118,2013-01-01,1,1,33.96
118,2014-01-01,1,1,33.78
118,2015-01-01,1,1,34.08
118,2016-01-01,1,1,33.65
118,2017-01-01,1,1,33.42
118,2018-01-01,1,1,32.99
118,2019-01-01,1,1,33.1
118,2020-01-01,1,1,33.09
118,2021-01-01,1,1,33.04
119,2011-01-01,1,1,77.53
119,2012-01-01,1,1,77.76
119,2013-01-01,1,1,75.47
119,2014-01-01,1,1,72.86
119,2015-01-01,1,1,70.81
119,2016-01-01,1,1,68.94
119,2017-01-01,1,1,68.91
119,2018-01-01,1,1,68.18
119,2019-01-01,1,1,66.94
119,2020-01-01,1,1,65.67
119,2021-01-01,1,1,64.94
120,2011-01-01,1,1,78.26
120,2012-01-01,1,1,77.16
120,2013-01-01,1,1,76.86
120,2014-01-01,1,1,77.66
120,2015-01-01,1,1,79.65
120,2016-01-01,1,1,79.21
120,2017-01-01,1,1,77.29
120,2018-01-01,1,1,76.9
120,2019-01-01,1,1,75.82
120,2020-01-01,1,1,74.08
120,2021-01-01,1,1,72.48
121,2011-01-01,1,1,77.69
121,2012-01-01,1,1,78.64
121,2013-01-01,1,1,78.89
121,2014-01-01,1,1,78.94
121,2015-01-01,1,1,77.02
121,2016-01-01,1,1,73.77
121,2017-01-01,1,1,70.17
121,2018-01-01,1,1,67.47
121,2019-01-01,1,1,66.24
121,2020-01-01,1,1,64.94
121,2021-01-01,1,1,63.84
122,2011-01-01,1,1,4.89
122,2012-01-01,1,1,4.55
122,2013-01-01,1,1,3.96
122,2014-01-01,1,1,3.63
122,2015-01-01,1,1,3.14
122,2016-01-01,1,1,2.94
122,2017-01-01,1,1,2.76
122,2018-01-01,1,1,2.61
122,2019-01-01,1,1,2.55
122,2020-01-01,1,1,2.61
122,2021-01-01,1,1,2.8
123,2011-01-01,1,1,26.59
123,2012-01-01,1,1,25.08
123,2013-01-01,1,1,22.1
123,2014-01-01,1,1,19.45
123,2015-01-01,1,1,18.87
123,2016-01-01,1,1,16.39
123,2017-01-01,1,1,15.49
123,2018-01-01,1,1,13.32
123,2019-01-01,1,1,13.62
123,2020-01-01,1,1,12.85
123,2021-01-01,1,1,12.63
124,2011-01-01,1,1,96.79
124,2012-01-01,1,1,96.37
124,2013-01-01,1,1,95.08
124,2014-01-01,1,1,94.23
124,2015-01-01,1,1,93.55
124,2016-01-01,1,1,91.88
124,2017-01-01,1,1,90.95
124,2018-01-01,1,1,89.65
124,2019-01-01,1,1,88.62
124,2020-01-01,1,1,87.36
124,2021-01-01,1,1,85.65
125,2011-01-01,1,1,185.12
125,2012-01-01,1,1,180.79
125,2013-01-01,1,1,178.0
125,2014-01-01,1,1,175.06
125,2015-01-01,1,1,177.0
125,2016-01-01,1,1,179.76
125,2017-01-01,1,1,178.92
125,2018-01-01,1,1,177.96
125,2019-01-01,1,1,175.48
125,2020-01-01,1,1,172.92
125,2021-01-01,1,1,170.46
126,2011-01-01,1,1,125.76
126,2012-01-01,1,1,127.69
126,2013-01-01,1,1,128.11
126,2014-01-01,1,1,124.21
126,2015-01-01,1,1,114.98
126,2016-01-01,1,1,107.47
126,2017-01-01,1,1,103.92
126,2018-01-01,1,1,103.47
126,2019-01-01,1,1,102.81
126,2020-01-01,1,1,102.22
126,2021-01-01,1,1,101.68
127,2011-01-01,1,1,1.45
127,2012-01-01,1,1,1.56
127,2013-01-01,1,1,1.72
127,2014-01-01,1,1,1.83
127,2015-01-01,1,1,2.01
127,2016-01-01,1,1,2.07
127,2017-01-01,1,1,2.18
127,2018-01-01,1,1,2.16
127,2019-01-01,1,1,2.33
127,2020-01-01,1,1,2.24
127,2021-01-01,1,1,2.33
128,2011-01-01,1,1,18.74
128,2012-01-01,1,1,19.19
128,2013-01-01,1,1,17.96
128,2014-01-01,1,1,18.33
128,2015-01-01,1,1,17.28
128,2016-01-01,1,1,16.73
128,2017-01-01,1,1,15.99
128,2018-01-01,1,1,16.03
128,2019-01-01,1,1,15.81
128,2020-01-01,1,1,16.1
128,2021-01-01,1,1,16.37
129,2011-01-01,1,1,7.07
129,2012-01-01,1,1,6.06
129,2013-01-01,1,1,5.52
129,2014-01-01,1,1,5.02
129,2015-01-01,1,1,4.52
129,2016-01-01,1,1,3.85
129,2017-01-01,1,1,3.08
129,2018-01-01,1,1,2.61
129,2019-01-01,1,1,2.4
129,2020-01-01,1,1,2.31
129,2021-01-01,1,1,2.34
130,2011-01-01,1,1,15.15
130,2012-01-01,1,1,15.81
130,2013-01-01,1,1,18.06
130,2014-01-01,1,1,17.73
130,2015-01-01,1,1,17.36
130,2016-01-01,1,1,16.33
130,2017-01-01,1,1,15.67
130,2018-01-01,1,1,14.11
130,2019-01-01,1,1,11.32
130,2020-01-01,1,1,10.31
130,2021-01-01,1,1,9.94
131,2011-01-01,1,1,51.12
131,2012-01-01,1,1,50.55
131,2013-01-01,1,1,49.98
131,2014-01-01,1,1,49.02
131,2015-01-01,1,1,47.58
131,2016-01-01,1,1,46.74
131,2017-01-01,1,1,45.8
131,2018-01-01,1,1,44.91
131,2019-01-01,1,1,43.89
131,2020-01-01,1,1,43.21
131,2021-01-01,1,1,42.27
132,2011-01-01,1,1,32.67
132,2012-01-01,1,1,33.16
132,2013-01-01,1,1,35.05
132,2014-01-01,1,1,35.88
132,2015-01-01,1,1,36.11
132,2016-01-01,1,1,38.16
132,2017-01-01,1,1,38.99
132,2018-01-01,1,1,44.29
132,2019-01-01,1,1,43.56
132,2020-01-01,1,1,42.84
132,2021-01-01,1,1,42.52
133,2011-01-01,1,1,54.98
133,2012-01-01,1,1,55.26
133,2013-01-01,1,1,53.43
133,2014-01-01,1,1,53.01
133,2015-01-01,1,1,53.81
133,2016-01-01,1,1,50.46
133,2017-01-01,1,1,48.27
133,2018-01-01,1,1,46.6
133,2019-01-01,1,1,45.98
133,2020-01-01,1,1,44.53
133,2021-01-01,1,1,43.47
134,2011-01-01,1,1,93.35
134,2012-01-01,1,1,93.25
134,2013-01-01,1,1,92.15
134,2014-01-01,1,1,90.18
134,2015-01-01,1,1,86.43
134,2016-01-01,1,1,81.59
134,2017-01-01,1,1,78.62
134,2018-01-01,1,1,74.96
134,2019-01-01,1,1,71.79
134,2020-01-01,1,1,70.84
134,2021-01-01,1,1,69.91
135,2011-01-01,1,1,68.38
135,2012-01-01,1,1,67.98
135,2013-01-01,1,1,67.2
135,2014-01-01,1,1,64.6
135,2015-01-01,1,1,61.96
135,2016-01-01,1,1,59.61
135,2017-01-01,1,1,58.46
135,2018-01-01,1,1,57.97
135,2019-01-01,1,1,57.1
135,2020-01-01,1,1,56.42
135,2021-01-01,1,1,55.25
136,2011-01-01,1,1,76.45
136,2012-01-01,1,1,76.65
136,2013-01-01,1,1,76.88
136,2014-01-01,1,1,76.88
136,2015-01-01,1,1,76.16
136,2016-01-01,1,1,75.45
136,2017-01-01,1,1,73.78
136,2018-01-01,1,1,73.67
136,2019-01-01,1,1,72.45
136,2020-01-01,1,1,71.3
136,2021-01-01,1,1,70.35
137,2011-01-01,1,1,65.29
137,2012-01-01,1,1,64.99
137,2013-01-01,1,1,63.88
137,2014-01-01,1,1,62.67
137,2015-01-01,1,1,61.57
137,2016-01-01,1,1,60.97
137,2017-01-01,1,1,60.21
137,2018-01-01,1,1,59.46
137,2019-01-01,1,1,58.81
137,2020-01-01,1,1,58.05
137,2021-01-01,1,1,56.76
138,2011-01-01,1,1,57.61
138,2012-01-01,1,1,57.22
138,2013-01-01,1,1,57.13
138,2014-01-01,1,1,55.16
138,2015-01-01,1,1,52.72
138,2016-01-01,1,1,50.85
138,2017-01-01,1,1,50.2
138,2018-01-01,1,1,50.11
138,2019-01-01,1,1,49.62
138,2020-01-01,1,1,49.16
138,2021-01-01,1,1,48.2
139,2011-01-01,1,1,14.73
139,2012-01-01,1,1,14.84
139,2013-01-01,1,1,14.26
139,2014-01-01,1,1,13.71
139,2015-01-01,1,1,12.79
139,2016-01-01,1,1,12.28
139,2017-01-01,1,1,11.38
139,2018-01-01,1,1,10.68
139,2019-01-01,1,1,9.86
139,2020-01-01,1,1,9.74
139,2021-01-01,1,1,9.65
140,2011-01-01,1,1,13.23
140,2012-01-01,1,1,11.92
140,2013-01-01,1,1,10.25
140,2014-01-01,1,1,9.06
140,2015-01-01,1,1,8.24
140,2016-01-01,1,1,7.9
140,2017-01-01,1,1,7.85
140,2018-01-01,1,1,7.56
140,2019-01-01,1,1,7.8
140,2020-01-01,1,1,7.6
140,2021-01-01,1,1,7.44
141,2011-01-01,1,1,15.6
141,2012-01-01,1,1,14.99
141,2013-01-01,1,1,12.78
141,2014-01-01,1,1,11.79
141,2015-01-01,1,1,10.74
141,2016-01-01,1,1,9.55
141,2017-01-01,1,1,8.8
141,2018-01-01,1,1,8.02
141,2019-01-01,1,1,7.55
141,2020-01-01,1,1,7.7
141,2021-01-01,1,1,7.07
142,2011-01-01,1,1,38.32
142,2012-01-01,1,1,37.97
142,2013-01-01,1,1,35.35
142,2014-01-01,1,1,36.57
142,2015-01-01,1,1,37.15
142,2016-01-01,1,1,38.02
142,2017-01-01,1,1,38.65
142,2018-01-01,1,1,37.73
142,2019-01-01,1,1,37.09
142,2020-01-01,1,1,36.76
142,2021-01-01,1,1,36.38
143,2011-01-01,1,1,29.88
143,2012-01-01,1,1,29.42
143,2013-01-01,1,1,28.5
143,2014-01-01,1,1,27.6
143,2015-01-01,1,1,24.82
143,2016-01-01,1,1,21.89
143,2017-01-01,1,1,18.29
143,2018-01-01,1,1,16.24
143,2019-01-01,1,1,14.95
143,2020-01-01,1,1,14.83
143,2021-01-01,1,1,14.99
144,2011-01-01,1,1,42.69
144,2012-01-01,1,1,41.9
144,2013-01-01,1,1,41.52
144,2014-01-01,1,1,40.45
144,2015-01-01,1,1,39.3
144,2016-01-01,1,1,36.76
144,2017-01-01,1,1,34.44
144,2018-01-01,1,1,32.92
144,2019-01-01,1,1,32.7
144,2020-01-01,1,1,32.33
144,2021-01-01,1,1,32.44
145,2011-01-01,1,1,45.14
145,2012-01-01,1,1,43.44
145,2013-01-01,1,1,42.27
145,2014-01-01,1,1,41.8
145,2015-01-01,1,1,41.59
145,2016-01-01,1,1,41.64
145,2017-01-01,1,1,41.16
145,2018-01-01,1,1,40.66
145,2019-01-01,1,1,40.29
145,2020-01-01,1,1,39.39
145,2021-01-01,1,1,38.15
146,2011-01-01,1,1,39.74
146,2012-01-01,1,1,39.1
146,2013-01-01,1,1,38.76
146,2014-01-01,1,1,40.49
146,2015-01-01,1,1,39.7
146,2016-01-01,1,1,39.33
146,2017-01-01,1,1,38.73
146,2018-01-01,1,1,38.53
146,2019-01-01,1,1,38.49
146,2020-01-01,1,1,37.41
146,2021-01-01,1,1,36.92
147,2011-01-01,1,1,64.4
147,2012-01-01,1,1,64.48
147,2013-01-01,1,1,63.24
147,2014-01-01,1,1,61.62
147,2015-01-01,1,1,57.22
147,2016-01-01,1,1,53.9
147,2017-01-01,1,1,52.18
147,2018-01-01,1,1,50.27
147,2019-01-01,1,1,49.59
147,2020-01-01,1,1,48.42
147,2021-01-01,1,1,47.87
148,2011-01-01,1,1,46.25
148,2012-01-01,1,1,50.66
148,2013-01-01,1,1,49.91
148,2014-01-01,1,1,49.53
148,2015-01-01,1,1,48.44
148,2016-01-01,1,1,46.46
148,2017-01-01,1,1,46.49
148,2018-01-01,1,1,46.11
148,2019-01-01,1,1,45.2
148,2020-01-01,1,1,44.19
148,2021-01-01,1,1,43.59
149,2011-01-01,1,1,4.66
149,2012-01-01,1,1,3.9
149,2013-01-01,1,1,4.69
149,2014-01-01,1,1,3.98
149,2015-01-01,1,1,3.68
149,2016-01-01,1,1,3.44
149,2017-01-01,1,1,3.29
149,2018-01-01,1,1,3.43
149,2019-01-01,1,1,3.49
149,2020-01-01,1,1,3.66
149,2021-01-01,1,1,3.75
