country_id,year_id,indicator_id,sex_id,Value,is_missing
129,2011-01-01,6,1,2.37,0
129,2012-01-01,6,1,2.32,0
129,2013-01-01,6,1,2.42,0
129,2014-01-01,6,1,2.6,0
129,2015-01-01,6,1,5.26,0
129,2016-01-01,6,1,6.07,0
129,2017-01-01,6,1,4.38,0
129,2018-01-01,6,1,2.33,0
129,2019-01-01,6,1,2.33,0
129,2020-01-01,6,1,2.33,0
129,2021-01-01,6,1,2.33,0
130,2011-01-01,6,1,30.54,0
130,2012-01-01,6,1,30.54,0
130,2013-01-01,6,1,30.54,0
130,2014-01-01,6,1,30.54,0
130,2015-01-01,6,1,11.95,0
130,2016-01-01,6,1,11.95,0
130,2017-01-01,6,1,11.95,0
130,2018-01-01,6,1,11.95,0
130,2019-01-01,6,1,11.95,0
130,2020-01-01,6,1,11.95,0
130,2021-01-01,6,1,11.95,0
131,2011-01-01,6,1,45.18,0
131,2012-01-01,6,1,45.18,0
131,2013-01-01,6,1,44.4,0
131,2014-01-01,6,1,44.4,0
131,2015-01-01,6,1,44.4,0
